slug	The angry man tried to slug the wall.	愤怒的男人试图用拳猛击墙壁。
disenchant	The poor performance could disenchant loyal supporters.	糟糕的表现会使忠实支持者失望。
coda	The piece ends with a lively coda.	这首乐曲以一段活泼的尾声结束。
foist	Do not foist your chores on others.	不要把自己的家务强加给别人。
dishevel	The strong wind will dishevel your hair.	强风会吹乱你的头发。
scissor	The stylist used a careful scissor technique.	发型师使用了细致的剪发技巧。
striate	Fine grooves striate the rock surface.	细槽在岩石表面形成条纹。
infatuate	The promise of fame can infatuate young performers.	成名的诱惑会使年轻表演者着迷。
virtu	The collector displayed several objects of virtu.	收藏者展示了几件珍奇古玩。
butte	A solitary butte rose from the plain.	一座孤峰从平原上耸起。
joggle	Do not joggle the table while I draw.	我画画时不要晃桌子。
enthusiast	The railway enthusiast photographed every locomotive.	那位铁路爱好者给每台机车都拍了照。
arrear	The tenant paid the rent in arrear.	租户补付了拖欠的房租。
auspice	They welcomed the sunrise as a favourable auspice.	他们把日出视为吉兆而欣然迎接。
outstretch	She began to outstretch her arms.	她开始伸展双臂。
descendent	A descendent of the family returned to the village.	这个家族的一位后裔回到了村子。
urchin	A sea urchin clung to the rock.	一只海胆附着在岩石上。
attache	The cultural attache welcomed the visiting artists.	文化专员欢迎来访的艺术家。
prepossess	Her kindness could prepossess anyone in her favour.	她的善意会使任何人先对她产生好感。
enamor	The beautiful landscape could enamor any visitor.	美丽的风景会使任何游客倾心。
antiquate	Rapid change can antiquate yesterday's methods.	迅速的变化会使昨天的方法过时。
CAD	The engineer designed the part using CAD.	工程师使用计算机辅助设计来设计零件。
leaver	Each school leaver received careers advice.	每位离校生都获得了职业建议。
binder	She filed the notes in a binder.	她把笔记放进活页夹。
riverboat	The riverboat stopped at a small landing.	内河船在一个小码头停靠。
skeptic	Even the skeptic found the evidence convincing.	就连怀疑者也觉得证据有说服力。
steppe	Horses grazed on the open steppe.	马群在开阔的干草原上吃草。
armor	The museum displayed a suit of armor.	博物馆展出了一套盔甲。
regeneration	The plan supports regeneration of the old harbour.	这个计划支持旧港区的更新。
slag	The workers removed slag from the furnace.	工人们从熔炉中清除了炉渣。
uprising	The novel describes a failed uprising.	小说描述了一次失败的起义。
postscript	She added a friendly postscript.	她补写了一段亲切的附言。
renovation	The library closed for renovation.	图书馆因翻修而关闭。
wrought	The artist wrought a delicate silver ring.	艺术家精心打造了一枚精巧的银戒指。
commuter	The tired commuter boarded the early train.	疲惫的通勤者登上了早班火车。
periodically	The system checks for errors periodically.	系统定期检查错误。
suppression	The report criticised the suppression of evidence.	报告批评了隐瞒证据的行为。
precipitation	The station measures daily precipitation.	观测站测量每日降水量。
tome	She opened a heavy historical tome.	她打开了一本厚重的历史巨著。
exploitation	The campaign opposes the exploitation of workers.	这场运动反对剥削工人。
gill	The drawing labels a fish's gill.	图中标出了一条鱼的鳃。
refresher	He enrolled in a refresher course.	他报名参加了一门进修课程。
trapeze	The acrobat swung from a trapeze.	杂技演员在高空秋千上荡起。
in addition	In addition, we need more chairs.	此外，我们还需要更多椅子。
booming	The town has a booming tourist industry.	这个小镇的旅游业蓬勃发展。
in accordance with	We acted in accordance with the agreement.	我们按照协议行事。
at random	She chose a card at random.	她随机选了一张卡片。
maximise	This layout will maximise the available space.	这种布局能最大限度利用现有空间。
guinea	The old catalogue priced the painting at one guinea.	那份旧目录将这幅画标价为一几尼。
prohibitively	The repairs were prohibitively expensive.	维修费用高得令人难以承受。
radically	The design changed radically after testing.	测试后，设计发生了根本变化。
headquarter	The company will headquarter its team in Leeds.	公司将把团队总部设在利兹。
assuming	Assuming the weather holds, we will leave tomorrow.	假如天气不变，我们明天出发。
buggy	A horse pulled the small buggy.	一匹马拉着小型轻便马车。
peddling	He earned money peddling fruit.	他靠沿街卖水果挣钱。
molar	The dentist examined the cracked molar.	牙医检查了裂开的臼齿。
entrenched	The practice was deeply entrenched.	这种做法已根深蒂固。
lank	Rain flattened his lank hair.	雨水把他平直的头发压得贴在头上。
fledged	The newly fledged bird left the nest.	羽翼初丰的小鸟离开了巢。
allegro	The orchestra played the movement allegro.	乐队以快板速度演奏这个乐章。
lackey	The villain ordered his lackey to wait outside.	反派命令他的仆从在外面等候。
mermaid	The child drew a smiling mermaid.	孩子画了一条微笑的美人鱼。
shale	Thin layers of shale lined the cliff.	崖壁上分布着薄薄的页岩层。
spat	They had a brief spat over parking.	他们为停车的事短暂争吵了一番。
weasel	A weasel darted into the hedge.	一只鼬鼠窜进了树篱。
tache	A dark tache marked the old fabric.	旧布料上留着一块深色污斑。
cog	A broken cog stopped the mechanism.	一个损坏的齿轮齿使机械停转了。
nymph	The statue depicts a woodland nymph.	雕像描绘了一位林间仙女。
leprosy	The museum documents the history of leprosy.	博物馆记录了麻风病的历史。
emetic	The old medical text mentions an emetic.	那本旧医学著作提到了一种催吐剂。
pediatrics	She chose to specialise in pediatrics.	她选择专攻儿科学。
lavender	The garden smelled of fresh lavender.	花园里弥漫着新鲜薰衣草的香气。
voyeur	The film makes the viewer question the role of a voyeur.	这部电影让观众反思窥视者的角色。
kayak	We paddled a kayak across the lake.	我们划皮艇穿过湖面。
conciliation	They sought conciliation after the dispute.	争执之后，他们寻求和解。
ferret	A playful ferret explored the room.	一只顽皮的雪貂探索着房间。
cuticle	The diagram shows the leaf's protective cuticle.	图中展示了叶片起保护作用的角质层。
botulism	The lecture examined the history of botulism.	讲座考察了肉毒中毒的历史。
lathe	The carpenter shaped the wood on a lathe.	木匠在车床上加工木料。
mote	A tiny mote floated in the sunlight.	一粒微尘在阳光中飘浮。
debutante	The debutante greeted the guests nervously.	初次进入社交界的少女紧张地问候宾客。
interpolation	The estimate used interpolation between known values.	这项估计在已知值之间使用了插值法。
girdle	A green girdle of trees surrounds the town.	一条绿色林带环绕着小镇。
pawn	She moved a pawn forward.	她把一枚兵向前移动。
zenith	The sun approached its zenith.	太阳逐渐接近天顶。
perturbation	A small perturbation changed the orbit.	一个微小的扰动改变了轨道。
moiety	The chemist identified the sugar moiety.	化学家识别出了其中的糖基部分。
detractor	Even his strongest detractor praised the result.	连最强烈批评他的人都赞扬了这个结果。
sepulcher	The ancient sepulcher stood beyond the walls.	古墓坐落在城墙之外。
pacifier	The baby dropped the pacifier.	婴儿掉了安抚奶嘴。
astrolabe	The navigator examined an antique astrolabe.	航海者仔细查看了一只古老的星盘。
niggling	A niggling doubt troubled her.	一丝挥之不去的疑虑困扰着她。
sensuality	The painting conveys warmth and sensuality.	这幅画传达了温暖和感官之美。
animation	The children enjoyed the colourful animation.	孩子们喜欢这部色彩鲜艳的动画。
aggregation	The analysis begins with data aggregation.	分析从数据汇总开始。
philately	His interest in philately began in childhood.	他对集邮的兴趣始于童年。
rigidity	The frame's rigidity prevents unwanted movement.	框架的刚性防止了不必要的移动。
makeshift	They built a makeshift shelter.	他们搭了一个临时避难所。
gripe	Her main gripe concerned the slow service.	她主要抱怨服务太慢。
ingress	The seal prevents the ingress of water.	密封圈防止水进入。
mew	We heard a kitten mew outside.	我们听见一只小猫在外面喵喵叫。
dichotomy	The essay challenges the dichotomy between art and science.	这篇文章质疑了艺术与科学之间的二分法。
cravat	He wore a silk cravat.	他系着一条丝绸领巾。
aesthetics	The course introduces the philosophy of aesthetics.	这门课程介绍美学哲学。
mason	The mason repaired the stone wall.	石匠修好了石墙。
falsification	The inquiry uncovered falsification of records.	调查揭露了伪造记录的行为。
sibyl	The legend describes a wise sibyl.	传说描绘了一位睿智的女预言者。
distension	The experiment measured the balloon's distension.	实验测量了气球的膨胀。
cavalier	His cavalier attitude worried the careful planners.	他漫不经心的态度令谨慎的策划者担心。
nonage	His guardian managed the estate during his nonage.	在他未成年期间，监护人管理着庄园。
silva	The botanist described the island's silva.	植物学家描述了岛上的森林树木。
infidelity	The novel explores the consequences of infidelity.	小说探讨了不忠的后果。
jigsaw	We completed the jigsaw together.	我们一起完成了拼图。
lynch	The sheriff prevented the mob from trying to lynch him.	治安官制止了暴民对他施以私刑的企图。
executioner	The play questions the executioner's loyalty.	这部戏质疑了行刑者的忠诚。
treacle	She added treacle to the cake mixture.	她把糖蜜加入蛋糕混合料。
coterie	A small coterie of artists met regularly.	一小群艺术家定期聚会。
presenter	The presenter introduced the next guest.	主持人介绍了下一位嘉宾。
dredger	A dredger cleared mud from the channel.	挖泥船清除了航道中的淤泥。
nestling	The nestling opened its beak for food.	雏鸟张嘴等待食物。
ballroom	The dancers filled the ballroom.	舞者们挤满了舞厅。
colt	The colt galloped across the field.	小公马奔过田野。
stipend	The internship provides a modest stipend.	这份实习提供一笔不多的津贴。
metaphysics	The seminar explored questions in metaphysics.	研讨会探讨了形而上学问题。
declamation	His dramatic declamation startled the audience.	他戏剧化的朗诵使观众吃惊。
emendation	The editor proposed a small emendation.	编辑提出了一处小的校订。
grindstone	He sharpened the tool on a grindstone.	他在磨刀石上磨利了工具。
compressor	The compressor started with a loud hum.	压缩机发出很响的嗡嗡声，启动了。
denture	The technician adjusted the denture.	技术员调整了义齿。
maestro	The maestro raised his baton.	指挥大师举起了指挥棒。
dumps	He felt down in the dumps.	他感到情绪低落。
inferno	The old warehouse became an inferno.	旧仓库变成了一片火海。
etymology	She researched the word's etymology.	她研究了这个词的词源。
lark	A lark sang above the meadow.	一只云雀在草地上空歌唱。
encomium	The speech was an encomium to their courage.	这篇演讲赞颂了他们的勇气。
tusk	The elephant had a damaged tusk.	那头大象有一根受损的长牙。
bracing	We enjoyed a bracing walk by the sea.	我们在海边散步，感到神清气爽。
anodyne	The official offered an anodyne response.	官员给出了一个不痛不痒的回答。
trailer	We watched the film's new trailer.	我们看了这部电影的新预告片。
soliloquy	The actor delivered a moving soliloquy.	演员作了一段感人的独白。
sect	The historian studied a small religious sect.	历史学家研究了一个小宗派。
slur	She rejected the slur on her character.	她拒绝接受对自己品格的诽谤。
slew	The storm caused a slew of delays.	暴风雨造成了大量延误。
arrogate	He tried to arrogate all authority to himself.	他试图把所有权力据为己有。
confide	She chose to confide in her sister.	她选择向姐姐倾诉。
woo	The shop offered discounts to woo customers.	商店提供折扣来吸引顾客。
inflame	Careless remarks can inflame the dispute.	轻率的言论会激化争端。
tang	The sauce had a sharp citrus tang.	酱汁带有强烈的柑橘酸味。
douse	They used water to douse the flames.	他们用水扑灭了火焰。
iterate	We will iterate on the design.	我们将反复改进这个设计。
hash	They stayed late to hash out the details.	他们留下来直到很晚，讨论并敲定细节。
belligerence	His belligerence derailed the discussion.	他的好斗使讨论偏离了轨道。
enlightening	The museum visit was genuinely enlightening.	这次博物馆参观确实令人增长见识。
intemperance	His intemperance in debate alienated his allies.	他在辩论中的不节制疏远了盟友。
exuberance	The puppy greeted us with exuberance.	小狗兴高采烈地迎接我们。
digressive	Her digressive account wandered away from the question.	她离题的叙述偏离了问题。
fused	The two pieces were fused together.	这两个部件被熔接在一起。
dint	She succeeded by dint of hard work.	她凭借勤奋获得了成功。
confidently	He answered the question confidently.	他自信地回答了问题。
hie	We must hie home before dark.	我们必须在天黑前赶回家。
mete	The judge would mete out a proportionate penalty.	法官将作出相称的处罚。
escalation	The talks sought to prevent further escalation.	会谈旨在防止局势进一步升级。
elate	Such good news would elate anyone.	这样的好消息会让任何人欢欣鼓舞。
musket	The museum displayed an antique musket.	博物馆展出了一支古老的火枪。
intruding	Sorry for intruding on your meeting.	抱歉打扰了你们的会议。
lymphatic	The diagram shows the lymphatic system.	图中展示了淋巴系统。
attenuation	The test measured sound attenuation through the wall.	测试测量了声音穿过墙体时的衰减。
zoom	Use the wheel to zoom in.	使用滚轮放大。
formidably	The exam was formidably difficult.	这场考试难得令人畏惧。
euphoric	The winners were euphoric after the race.	比赛结束后，获胜者欣喜若狂。
discomfited	The unexpected question left him discomfited.	意外的问题使他感到窘迫。
stinginess	His stinginess spoiled the celebration.	他的吝啬破坏了庆祝的气氛。
short-sightedness	The decision revealed alarming short-sightedness.	这个决定显露出令人担忧的目光短浅。
inherently	No method is inherently perfect.	没有哪种方法天生完美。
crib	The baby slept in the crib.	婴儿睡在婴儿床里。
extirpation	The project aims at the extirpation of invasive weeds.	该项目旨在根除入侵杂草。
quondam	Her quondam rival became a trusted friend.	她昔日的对手成了一位可信赖的朋友。
brightness	She adjusted the screen's brightness.	她调整了屏幕亮度。
adhesion	The coating improves paint adhesion.	这种涂层增强了油漆的附着力。
convergence	The map shows the convergence of three rivers.	地图显示了三条河流的汇合。
expanse	A vast expanse of snow stretched ahead.	一大片雪原延伸在前方。
arbor	We rested beneath a shady arbor.	我们在阴凉的藤架下休息。
pentagon	The child drew a regular pentagon.	孩子画了一个正五边形。
divers	The old traveller told divers tales.	那位老旅行者讲了各种各样的故事。
account for	Please account for the missing equipment.	请解释一下设备丢失的原因。
pancake	She flipped the pancake carefully.	她小心地给薄饼翻面。
skillfully	The carpenter skillfully repaired the joint.	木匠熟练地修好了接头。
softball	They play softball on Sundays.	他们每周日打垒球。
subtraction	The children practised simple subtraction.	孩子们练习了简单的减法。
willingness	We appreciated her willingness to help.	我们感谢她乐于帮忙。
factoring	The company considered factoring its unpaid invoices.	公司考虑将未收款发票交由保理处理。
viability	The study assessed the project's viability.	这项研究评估了项目的可行性。
bailment	The agreement records a bailment of goods.	协议记录了一项货物寄托安排。
recruitment	The firm announced a new recruitment campaign.	公司宣布开展新一轮招聘。
volatility	The chart shows considerable price volatility.	图表显示价格波动相当大。
healthcare	The report examines access to healthcare.	报告考察了医疗服务的可及性。
listing	The website provides a listing of local events.	网站提供了当地活动的清单。
licensee	The licensee agreed to the revised conditions.	被许可方同意了修订后的条件。
mediation	Both parties agreed to mediation.	双方都同意接受调解。
PA	Her PA arranged the appointments.	她的私人助理安排了预约。
inefficiency	The review identified inefficiency in the process.	评审发现了流程中的低效问题。
amalgamation	The amalgamation brought two small clubs together.	这次合并将两个小俱乐部结合起来。
newsagent	I bought a newspaper from the newsagent.	我从报刊经销商那里买了一份报纸。
liberalization	The report discussed trade liberalization.	报告讨论了贸易自由化。
ERP	The company introduced an ERP system.	公司引入了一套企业资源计划系统。
take-up	The survey measured take-up of the new service.	调查测量了新服务的使用情况。
blue-collar	The programme supports blue-collar workers.	这个项目支持蓝领工人。
madame	Welcome to our little shop, madame.	女士，欢迎来到我们的小店。
analog	He prefers an analog clock.	他更喜欢指针式时钟。
vs.	The poster announced Tigers vs. Eagles.	海报宣布了猛虎队对雄鹰队的比赛。
gage	He offered his ring as a gage.	他拿出戒指作为抵押物。
a.	The Catholic attended the evening service.	这位天主教徒参加了晚间礼拜。
adapter	You need an adapter for this socket.	这个插座需要一个转换插头。
bluegrass	The band played lively bluegrass music.	乐队演奏了欢快的蓝草音乐。
chaise	She rested on a long chaise.	她在一张长躺椅上休息。
complainant	The complainant submitted a written statement.	投诉人提交了一份书面陈述。
conscription	The historian examined wartime conscription.	历史学家研究了战时征兵。
eradication	The campaign focuses on the eradication of illiteracy.	这场运动致力于消除文盲。
handlebar	He adjusted the bicycle's handlebar.	他调整了自行车的车把。
hypertension	The study examined the prevalence of hypertension.	这项研究考察了高血压的患病率。
irradiation	The experiment measured changes after irradiation.	实验测量了辐照后的变化。
linkage	The study explores the linkage between transport and growth.	这项研究探讨交通与增长之间的联系。
peat	The wetland contains deep layers of peat.	这片湿地含有深厚的泥炭层。
poacher	The ranger spotted a poacher near the boundary.	护林员在边界附近发现了一名偷猎者。
reorganization	The department announced a major reorganization.	部门宣布进行重大重组。
undeterred	Undeterred by rain, they continued walking.	他们不因下雨而退却，继续步行。
versatility	The tool's versatility impressed the workers.	这个工具的多功能性给工人们留下了深刻印象。
unpatriotic	She rejected the claim that criticism was unpatriotic.	她反对把批评视为不爱国的说法。
ribosome	The model shows the structure of a ribosome.	模型展示了核糖体的结构。
milkweed	Butterflies gathered around the milkweed.	蝴蝶聚集在马利筋周围。
tyrannosaurus	The exhibit features a tyrannosaurus skeleton.	展览中有一具霸王龙骨架。
serotonin	The lecture discussed the neurotransmitter serotonin.	讲座讨论了神经递质血清素。
tangency	Mark the point of tangency.	标出切点。
insofar as	I agree insofar as the evidence supports the claim.	就证据支持这个说法的范围而言，我同意。
modeling	The course introduces basic mathematical modeling.	这门课程介绍基础数学建模。
constricted	The narrow passage felt constricted.	狭窄的通道让人感到局促。
dysfunction	The report identified organisational dysfunction.	报告发现了组织运作失调的问题。
alternatively	Alternatively, we could take the bus.	或者，我们也可以坐公共汽车。
chronically	The office is chronically understaffed.	办公室长期人手不足。
datum	One datum alone cannot establish a trend.	单个数据点不足以确立一种趋势。
boiler	The engineer inspected the old boiler.	工程师检查了旧锅炉。
propagation	The chapter explains plant propagation.	这一章讲解植物繁殖。
panther	A panther moved silently through the forest.	一只豹无声地穿过森林。
blond	The child had soft blond hair.	这个孩子有一头柔软的金发。
esthetic	The choice was primarily esthetic.	这个选择主要出于审美考虑。
